udise,school_name,block,cluster,grade,student_pseudo_id,subject,pct_correct
21150107901,NUAGAON NEW UPS,Anugola,KHAMAR PS CLUSTER,Grade 5,8,EVS,73.3
21150519601,GOVT.UPS GOUNIGHASA,Kaniha,Govt UPS Pabitranagar,Grade 5,4,EVS,60.0
21150409101,"Govt. Primary School, Katada",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 5,10,English,46.7
21150405901,"Govt. Upper Primary School, Tangirisahi",Chhendipada,DURGAPUR NUPS,Grade 8,12,Odia,5.0
21150306001,"GOVT.UPS,BEDASAR",Banarpal,GOVT UPS GANDIBEDHA,Grade 8,5,English,85.0
21150408403,"Govt. Upper Primary School, Kankarai",Chhendipada,Kankarei UPS,Grade 8,9,SST,35.0
21150309103,GOVT UPS KURUDOL,Banarpal,GOVT UPS TURANG,Grade 5,10,Odia,73.3
21150300202,SAKOSINGHA PUPS,Banarpal,JAMUNDA UPS,Grade 8,3,Odia,75.0
21150723251,"MKUB, ROHIL(HS)",Palalahada,Chungamatia,Grade 8,53,SST,55.0
21150516502,"PM SHRI PABITRA MOHAN GOVT. HIGHER SECONDARY SCHOOL, KANIHA",Kaniha,Govt PS kaniha,Grade 8,10,Maths,45.0
21150725904,Govt PS Patamura,Palalahada,"LNGHS, Sankhamur",Grade 5,6,EVS,60.0
21150508401,GOVT PS BURUKUNA,Kaniha,Saradhapur,Grade 5,3,EVS,80.0
21150618552,"Govt. Primary School, Baghamari",Kishore Nagar,KISHOREGANJ,Grade 5,9,EVS,80.0
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Grade 5,3,EVS,73.3
21150708501,Govt.ps Kerejanga,Palalahada,HK Mahatab ups Iswaranagar,Grade 5,3,Maths,73.3
21150208301,Govt U.P.S Kandhapada,Athamalik,KANDHAPADA NUPS,Grade 5,13,Maths,26.7
21150314503,Talmul shasan PS,Banarpal,MAHIDHARPUR HS,Grade 5,16,Maths,100.0
21150710401,Govt ups Bishnupur,Palalahada,Sahargurujanga,Grade 8,6,English,45.0
21150108801,"GOVT UGHS, GADATARAS",Anugola,GADATARAS,Grade 5,36,English,100.0
21150603401,GOVT PS NAKTINALI,Kishore Nagar,GOVT UPS DHAURAPALI,Grade 5,1,Odia,86.7
21150300401,JAMUNDA UPS,Banarpal,JAMUNDA UPS,Grade 8,18,English,50.0
21151101902,Handidhua PS,Talachera,DEULABEDA COLLIERY MODEL NODAL HIGH SCHOOL,Grade 5,18,EVS,93.3
21150607401,"Govt. Upper Primary School, Solanda",Kishore Nagar,KISHOREGANJ,Grade 8,3,Science,65.0
21150406102,"Patitapaban Govt. High School, Jarapada",Chhendipada,DURGAPUR NUPS,Grade 8,42,Maths,70.0
21150214501,Govt UPS Tentheipali,Athamalik,NILAKANTHAPADA UPS,Grade 5,2,Odia,80.0
21150311002,KUIO PS,Banarpal,Sakosingha UPS,Grade 5,7,Odia,100.0
21150615501,GOVT UPS AMBAMUNDA,Kishore Nagar,Handapa PS,Grade 8,12,Maths,55.0
21150115101,Govt PS Pokunda,Anugola,Saradhapur,Grade 5,2,EVS,73.3
21150223903,RADHAMADHAB GOVT. HS,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Grade 8,39,English,80.0
21150113101,LAIMUNDA OLABERI PS,Anugola,Tainsi Cluster,Grade 5,4,Odia,73.3
21150111001,Barasingha p ups,Anugola,Jhatakipasi,Grade 8,1,Maths,85.0
21150819102,"N K Vidyapitha ,Southbalanda",Talachera,Gobara NHS,Grade 8,20,Maths,30.0
21150102403,"PM SHRI SHREE JAGANNATH GOVT. HIGH SCHOOL,BADAKERA",Anugola,BADAKERA UPS,Grade 8,14,English,50.0
21150304201,Giridhibasia ps,Banarpal,Fulapada ups,Grade 5,3,Odia,40.0
21150414603,"Govt. Upper Primary School, Para",Chhendipada,OGI UGHS,Grade 5,26,Maths,53.3
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Grade 5,10,EVS,20.0
21150704403,GOVT UPS SRIRAMPUR,Palalahada,BATISUAN,Grade 8,2,Science,55.0
21150106802,Sunabhuin Project PS,Anugola,BEDASASAN,Grade 5,7,EVS,80.0
21150311001,KUIO-JAMUNALI UPS,Banarpal,Sakosingha UPS,Grade 8,21,Maths,55.0
21150229651,GPHS SAPAGHARA,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Grade 8,16,Odia,70.0
21150108901,JAMUNDA CHASASAHI PS,Anugola,GADATARAS,Grade 5,8,Maths,93.3
21150901901,UTTARPADA NUPS,Anugola,Amalapada ps,Grade 5,18,English,80.0
21150901901,UTTARPADA NUPS,Anugola,Amalapada ps,Grade 5,6,Maths,80.0
21150308101,TENTOLOI ASHRAM SCHOOL,Banarpal,HARIHAR GOVT. HS KUKUDANG,Grade 8,28,Odia,80.0
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Grade 5,8,English,33.3
21150723251,"MKUB, ROHIL(HS)",Palalahada,Chungamatia,Grade 8,17,English,70.0
21150725901,"LNGHS, SANKHAMUR",Palalahada,"LNGHS, Sankhamur",Grade 8,10,English,80.0
21150718205,Govt primary school udayapur colony ps,Palalahada,Town Girls' UPS,Grade 5,1,English,86.7
21150414201,Binapani HS,Chhendipada,Kanaloi ups,Grade 8,45,Odia,45.0
21150207001,Govt U.P.S Dudum,Athamalik,KANDHAPADA NUPS,Grade 8,15,Odia,35.0
21150816101,Natidi PS,Talachera,BADAJORADA NUPS,Grade 5,2,Maths,93.3
21150507601,GOVT.UGHS BIRU,Kaniha,Govt UPS Pabitranagar,Grade 8,10,Science,90.0
21150200201,GOVT.UPS ANANTAPALI,Athamalik,KUTESWAR UPS,Grade 8,4,Maths,30.0
21150404301,"Govt. Upper Primary School, Takua",Chhendipada,GOVT UPS BRAHMANBIL,Grade 5,9,English,46.7
21150113901,PNHS KUMURISINGHA,Anugola,PNHS Kumurisingha,Grade 8,52,Science,45.0
21150415201,"Govt. Upper Primary School, Paranga",Chhendipada,Govt UPS PARANGA,Grade 8,19,SST,85.0
21150510601,GOVT UPS BOL,Kaniha,DERANG,Grade 5,1,Maths,93.3
21150230001,BARADHIP PS,Athamalik,TAPADHOL,Grade 5,3,English,73.3
21150500801,GOVT UPS BADAHIRA,Kaniha,Badagunduri,Grade 8,12,Science,90.0
21150226601,Govt. UPS. Odasinga,Athamalik,ODASINGA UPS,Grade 8,16,English,25.0
21150503001,GOVT UPS KHALPAL,Kaniha,Bajrakote Nodal UPS,Grade 8,3,SST,75.0
21150118001,Manapur PS,Anugola,Pokatunga,Grade 5,6,English,100.0
21150311001,KUIO-JAMUNALI UPS,Banarpal,Sakosingha UPS,Grade 8,27,Science,75.0
21150901101,COLLEGEPADA UPS,Anugola,Collegepada,Grade 5,9,English,60.0
21150415201,"Govt. Upper Primary School, Paranga",Chhendipada,Govt UPS PARANGA,Grade 8,42,Odia,65.0
21150201701,Bandhagaon ups,Athamalik,Ambasarmunda,Grade 5,5,EVS,13.3
21150417302,"Govt. Primary School, Raijharan",Chhendipada,Kankarei UPS,Grade 5,17,EVS,33.3
21150520101,"Govt.UPS,Hatiadanda",Kaniha,HATIADANDA,Grade 8,46,English,35.0
21150304102,Fulapada ups,Banarpal,Fulapada ups,Grade 8,56,English,90.0
21150306203,"Govt p.s,Purunasahi",Banarpal,Kumanda Jarasingha Cluster,Grade 5,5,Odia,40.0
21150101504,SINDIRI SAHI PS,Anugola,Badakantakul,Grade 5,4,Odia,93.3
21150123001,KARADAPADA PUPS,Anugola,Purunakote PS,Grade 5,5,Odia,60.0
21150116001,GOVT UPS PURUNAGARH,Anugola,Purunagarh,Grade 8,43,English,95.0
21150718201,Mahatab HS,Palalahada,Town Girls' UPS,Grade 8,2,Science,70.0
21150300601,PARIPARA PUPS,Banarpal,JAMUNDA UPS,Grade 5,10,Maths,66.7
21150300103,BADAKERJANG UPS,Banarpal,JAMUNDA UPS,Grade 8,39,SST,75.0
21150704901,GOVT PS PURUNAPANI,Palalahada,BATISUAN,Grade 5,6,Odia,46.7
21150502201,GOVT UPS BAJRAKOTE,Kaniha,Bajrakote Nodal UPS,Grade 8,4,Science,70.0
21150707901,GOVT UPS TILEIPASHI,Palalahada,GOVT PS INJIDI,Grade 8,7,English,70.0
21150305204,PIDHASAHI NUPS,Banarpal,Garhsantri Gov't UPS,Grade 8,17,English,50.0
21150105351,"Nilakantheswar High school, Sabalbhanga",Anugola,PNHS Kumurisingha,Grade 8,35,Maths,50.0
21150707103,GOVT UPS INJIDI,Palalahada,GOVT PS INJIDI,Grade 8,12,SST,65.0
21150610101,GOVT UPS DOHOLI,Kishore Nagar,GOVT UPS RANIAKATA,Grade 8,3,Science,60.0
21150611003,"RADHAKRISHNA HS,JAMUNALI",Kishore Nagar,Khandabar PS,Grade 8,30,Odia,85.0
21150703701,"BANDHABHUIN GOVT GIRLS HIGH SCHOOL,JAMARDIHA",Palalahada,Jagannath Govt HS Itee,Grade 8,5,Science,85.0
21150409801,"Govt. Upper Primary School, Bahiali Kosala",Chhendipada,KOSALA PS,Grade 8,24,Science,95.0
21150304401,Kusuna ps,Banarpal,Fulapada ups,Grade 5,2,English,93.3
21150602902,GOVT UPS JAMUNALI,Kishore Nagar,GOVT UPS DHAURAPALI,Grade 5,7,Maths,66.7
21150106301,Baragounia GP HS,Anugola,Pokatunga,Grade 8,3,Science,45.0
21150304501,Ramimunda ps,Banarpal,Fulapada ups,Grade 5,4,EVS,73.3
21150409801,"Govt. Upper Primary School, Bahiali Kosala",Chhendipada,KOSALA PS,Grade 5,15,Maths,80.0
21150303102,BONDA UPS,Banarpal,NUAHATA CLUSTER,Grade 8,11,Maths,25.0
21150802301,Brajanathpur UPS,Talachera,Brajanathpur UPS,Grade 8,28,English,45.0
21150116801,CHANDANPUR PUPS,Anugola,Purunagarh,Grade 5,9,Odia,93.3
21150103901,BALASINGHA NODAL HS,Anugola,PNHS Kumurisingha,Grade 8,26,Maths,65.0
21150114001,Gadataila primary school,Anugola,BANTALA,Grade 5,4,English,93.3
21150116101,M.M PATNA PUPS,Anugola,Purunagarh,Grade 8,14,English,50.0
21150604301,"GOVT UPS, BHEJIGOTH",Kishore Nagar,JGHS BILEINALI,Grade 8,2,English,85.0
21150305201,Garhsantri UPS,Banarpal,Garhsantri Gov't UPS,Grade 5,9,Odia,33.3
21150717401,NAMAGAON SEVASHRAMA,Palalahada,KANTALA,Grade 5,1,EVS,80.0
21150414205,"Binapani Govt. Primary School, Harijan Sahi, Nuagaon",Chhendipada,Kanaloi ups,Grade 5,8,Odia,66.7
21150726201,KAMPARKALA A.S,Palalahada,GOVT.UGHS SEEGARH,Grade 5,12,Maths,80.0
21150706001,"DIMIRIA GP.HS,GANDHINAGAR",Palalahada,Town Girls' UPS,Grade 8,2,Odia,80.0
21150117602,NANDAPUR UPS,Anugola,Purunagarh,Grade 8,1,Odia,95.0
21150309702,"PMSHRI PANCHAYAT NODAL HIGH SCHOOL, MAHIDHARPUR",Banarpal,MAHIDHARPUR HS,Grade 8,74,SST,40.0
21150307002,Kanjara NUPS,Banarpal,Fakir Charan UP School Tubey Cluster,Grade 5,31,Maths,66.7
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Grade 5,21,EVS,53.3
21150702401,"GOVT UPS HATIGHINCHA, BALIPASI",Palalahada,GOVT.UGHS SEEGARH,Grade 8,17,SST,60.0
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Grade 8,17,Odia,55.0
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Grade 8,19,SST,60.0
21150231001,GOVT UPS GUNDURI,Athamalik,THAKURGARH PS,Grade 5,11,English,86.7
21150102403,"PM SHRI SHREE JAGANNATH GOVT. HIGH SCHOOL,BADAKERA",Anugola,BADAKERA UPS,Grade 8,31,SST,50.0
21150705905,GOVT UPS DEBAHALI,Palalahada,GOVT PS INJIDI,Grade 8,2,Maths,80.0
21150305801,GOVT UPS BISWANATHPUR,Banarpal,GOTAMARA,Grade 5,20,EVS,80.0
21150411201,"Govt. Primary School, Phuljhari",Chhendipada,Kukurpeta,Grade 5,1,EVS,73.3
21150411471,"NABAJYOTI HS, KUSHAKILA",Chhendipada,Balipatta,Grade 8,30,SST,45.0
21150518001,GOVT PS BARUAN,Kaniha,GOVT PS SAMAL,Grade 5,4,Maths,93.3
21150606952,"Maa Maheswari High School,Boinda",Kishore Nagar,KISHOREGANJ,Grade 8,1,SST,70.0
21150713401,GOVT UPS BALIPASI,Palalahada,Barkotia ups,Grade 8,15,Science,60.0
21150400101,"Govt. High School, Bagdia",Chhendipada,MACHHAKUTA UPS,Grade 8,18,Science,55.0
21150107851,"PHS, CHHELIAPADA",Anugola,KHAMAR PS CLUSTER,Grade 8,77,SST,75.0
21150311301,SAKOSINGHA UPS,Banarpal,Sakosingha UPS,Grade 8,10,Odia,65.0
21150609502,"Govt. Primary School, Himitira",Kishore Nagar,"GOVT UPS, HIMITIRA",Grade 5,18,English,86.7
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Grade 8,34,SST,35.0
21150714401,GOVT UPS DANGAPAL,Palalahada,Govt ups kunjam,Grade 5,7,Maths,46.7
21150414604,"Govt. Primary School, Patharpunji",Chhendipada,OGI UGHS,Grade 5,6,English,26.7
21150114001,Gadataila primary school,Anugola,BANTALA,Grade 5,6,Odia,80.0
21150112902,Kothabhuin UPS,Anugola,Tainsi Cluster,Grade 8,13,SST,40.0
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Grade 5,8,Maths,13.3
21150623601,Govt. UPS Parasumal,Kishore Nagar,PABITRAMOHAN GOVT UPS URUKULA,Grade 8,31,Science,90.0
21150228901,GOVT. UPS KHAMAR,Athamalik,RADHAMADHAB GOVT. HIGH SCHOOL PAIKSAHI,Grade 5,2,Maths,73.3
21150218701,Govt. UPS Kundanali,Athamalik,GOVT. NUPS MADHAPUR,Grade 8,14,Science,55.0
21151000501,GOVT UPS BARGAON,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 5,2,English,46.7
21150617703,MAHESWARI GOVT HS NAKCHI,Kishore Nagar,MHS NAKCHI,Grade 5,2,Odia,86.7
21150514501,GOVT HS KAKUDIA,Kaniha,DERANG,Grade 8,10,English,100.0
21150726702,GOVT UGHS SEEGARH,Palalahada,GOVT.UGHS SEEGARH,Grade 8,17,Science,65.0
21150901801,GOVT GIRLS HIGH SCHOOL ANGUL,Anugola,Amalapada ps,Grade 8,33,Science,40.0
21150602403,YUVAJYOTI HS,Kishore Nagar,YJHS BAMUR,Grade 8,7,English,60.0
21150111202,Bentapur Nodal UP school,Anugola,Jhatakipasi,Grade 8,24,SST,20.0
21150201603,Ambasarmunda ups,Athamalik,Ambasarmunda,Grade 8,25,Maths,75.0
21150605201,GOVT. PS HARIDANALI,Kishore Nagar,GOVT UPS KENDUNALI,Grade 5,1,EVS,60.0
21150224701,GOVT.UPS BARHAM,Athamalik,PEDI PATHAR,Grade 8,12,English,15.0
21150108001,GOVT UGHS Dhokuta,Anugola,BANTALA,Grade 8,8,English,45.0
21150406102,"Patitapaban Govt. High School, Jarapada",Chhendipada,DURGAPUR NUPS,Grade 8,38,Odia,70.0
21150614702,"GOVT UPS, ICHHAPUR",Kishore Nagar,"Govt PS, Kanteikulia",Grade 8,10,Odia,50.0
21150106301,Baragounia GP HS,Anugola,Pokatunga,Grade 8,62,Odia,65.0
21150812401,BALUGAON PS,Talachera,TALABEDA UPS,Grade 5,7,Odia,73.3
21150107201,Bedasasan gp Nodal High school,Anugola,BEDASASAN,Grade 8,13,Odia,50.0
21150310301,BALISAHI PS,Banarpal,NUAHATA CLUSTER,Grade 5,4,English,33.3
21150205351,Jamudoli GPHS,Athamalik,"BINIKEYEE NHS,LUHASINGA",Grade 8,49,SST,90.0
21150401204,"Govt. Upper Primary School, Rathasahi",Chhendipada,Balipatta,Grade 8,4,SST,45.0
21150310101,JORAGADIA SS,Banarpal,NUAHATA CLUSTER,Grade 5,6,English,86.7
21150522401,GOVT PS RANJAGOL,Kaniha,Govt High school Badatribida,Grade 5,1,Maths,80.0
21150213401,Govt UPS Chandrapur,Athamalik,NILAKANTHAPADA UPS,Grade 8,18,English,10.0
21150510704,GOVT UPS DERANG,Kaniha,DERANG,Grade 8,12,Science,95.0
21150706901,GOVT PS BHEJIPADA,Palalahada,BATISUAN,Grade 5,2,English,60.0
21151100501,"Govt. Girls HS,Talcher",Talachera,Baghuabol Nups,Grade 8,23,Maths,90.0
21150103901,BALASINGHA NODAL HS,Anugola,PNHS Kumurisingha,Grade 8,20,Science,40.0
21150113501,Badabahal primary school,Anugola,PNHS Kumurisingha,Grade 5,2,EVS,86.7
21150712101,GOVT UPS KOCHIABEDA,Palalahada,Govt UPS JENAPADA,Grade 5,6,English,60.0
21150305801,GOVT UPS BISWANATHPUR,Banarpal,GOTAMARA,Grade 8,28,Odia,55.0
21151001001,RAMESWARPATNA PS,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 5,4,English,80.0
21150621502,GOVT UPS RANIAKATA,Kishore Nagar,GOVT UPS RANIAKATA,Grade 8,47,Maths,60.0
21150624601,"GOVT PS, KANTEIKULIA",Kishore Nagar,"Govt PS, Kanteikulia",Grade 5,8,EVS,60.0
21150120201,GOVT U.G.H.S SANKHAPUR,Anugola,BANTALA,Grade 8,13,Maths,50.0
21150504601,GOVT UPS LODHAJHARI,Kaniha,Bajrakote Nodal UPS,Grade 5,8,Odia,73.3
21150410303,"Govt. High School, Kosala",Chhendipada,KOSALA PS,Grade 8,78,English,45.0
21150610301,Jairat High School,Kishore Nagar,Govt UPS Jairat,Grade 8,57,Odia,80.0
21150417302,"Govt. Primary School, Raijharan",Chhendipada,Kankarei UPS,Grade 5,20,EVS,53.3
21150401204,"Govt. Upper Primary School, Rathasahi",Chhendipada,Balipatta,Grade 8,30,SST,45.0
21150604201,"GOVT PS, BADABAHAL",Kishore Nagar,JGHS BILEINALI,Grade 5,1,Odia,66.7
21150716551,SIBIDA PVTG GIRLS HS,Palalahada,Govt. UPS SIBIDA,Grade 8,31,Odia,50.0
21150227201,GOVT.UPS GHODABANDHUNI,Athamalik,GHODABANDHUNI UPS,Grade 5,5,Maths,73.3
21150212901,KHADAGABAHAL TENTULIPATHAR NODAL UPS,Athamalik,"SASTRIJEE UPS, KRUTIBASPUR",Grade 8,2,English,75.0
21150418201,"Govt. Upper Primary School, Sarapal",Chhendipada,MACHHAKUTA UPS,Grade 5,8,Odia,80.0
21151001101,GOVT GIRLS HS ATHMALLIK,Athamalik,MAHENDRA HIGH SCHOOL ATHAMALLIK,Grade 8,9,English,25.0
21150418303,"Govt. Upper Primary School, Tangiri",Chhendipada,Patakumunda NHS,Grade 8,16,Odia,75.0
21151100503,P C MODEL UPS,Talachera,Baghuabol Nups,Grade 8,33,SST,25.0
21150106301,Baragounia GP HS,Anugola,Pokatunga,Grade 8,22,SST,10.0
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Grade 5,3,Odia,86.7
21150519502,GOVT.UPS GAHAM,Kaniha,Govt UPS Pabitranagar,Grade 5,5,English,93.3
21150720351,"PANCHAYAT UCHA BIDYAPITHA, KANTIAPASHI",Palalahada,GOVT UPS KANTIAPASHI,Grade 8,13,English,30.0
21150702001,"Govt. UPS, PADAPASHI",Palalahada,Bahadapasi,Grade 5,19,Odia,93.3
21150706302,Govt.Upper Primary School Jhimiripali,Palalahada,Town Girls' UPS,Grade 8,13,English,55.0
21150718201,Mahatab HS,Palalahada,Town Girls' UPS,Grade 8,41,Odia,15.0
21150708801,Malyagiri Govt High School,Palalahada,HK Mahatab ups Iswaranagar,Grade 8,52,Maths,85.0
21150119801,PANCHAMAHALA PROJECT UPS,Anugola,BADAKERA UPS,Grade 8,9,English,30.0
21150600101,"AMBAPAL NODAL HIGH SCHOOL,AMBAPAL",Kishore Nagar,Ambapal High school,Grade 8,20,Maths,70.0
21150512101,GOVT UP SCHOOL KHAJURIA,Kaniha,GOVT UPS HANUMANPUR,Grade 8,5,SST,60.0
21151102101,BAGHUABOL NODAL UPS,Talachera,Baghuabol Nups,Grade 8,8,Odia,45.0
21150305501,GOVT PS ACHALPUR,Banarpal,GOTAMARA,Grade 8,11,Science,55.0
21150307002,Kanjara NUPS,Banarpal,Fakir Charan UP School Tubey Cluster,Grade 5,35,Odia,53.3
21150814401,TALABEDA UPS,Talachera,TALABEDA UPS,Grade 5,2,Maths,66.7
21150116001,GOVT UPS PURUNAGARH,Anugola,Purunagarh,Grade 8,71,Science,85.0
21150108501,Govindapur Sevashram,Anugola,BANTALA,Grade 5,2,Maths,66.7
21150901701,PTC NODAL HIGH SCHOOL,Anugola,Amalapada ps,Grade 8,47,SST,60.0
21150300202,SAKOSINGHA PUPS,Banarpal,JAMUNDA UPS,Grade 8,12,Odia,70.0
21150400801,"Govt. Upper Primary School, Golagadia",Chhendipada,Govt UGHS Bahalasahi,Grade 5,1,Maths,93.3
21150410303,"Govt. High School, Kosala",Chhendipada,KOSALA PS,Grade 8,18,SST,65.0
21150500901,GOVT UPS BAINDA,Kaniha,Badagunduri,Grade 8,9,Maths,45.0
21150310302,GOVT. UGHS NUAHATA,Banarpal,NUAHATA CLUSTER,Grade 8,41,SST,60.0
21150510704,GOVT UPS DERANG,Kaniha,DERANG,Grade 5,13,Maths,93.3
21150901701,PTC NODAL HIGH SCHOOL,Anugola,Amalapada ps,Grade 8,108,Maths,30.0
21150606501,GOVT HS KISHORE NAGAR,Kishore Nagar,GOVT UPS DHAURAPALI,Grade 8,10,Odia,50.0
21150615101,"GOVT PS, PADMAPUR",Kishore Nagar,"Govt PS, Kanteikulia",Grade 5,3,Odia,100.0
21150304801,Tilapanga pps,Banarpal,Fulapada ups,Grade 5,1,Odia,100.0
21150714901,GOVT UPS PRIYAMBADAPUR,Palalahada,GOVT PS INJIDI,Grade 5,4,EVS,13.3
21150113903,Kumurisingha p s,Anugola,PNHS Kumurisingha,Grade 5,34,Maths,53.3
21150415602,"Govt. High School, Gadamandal",Chhendipada,KHAMAR NUPS,Grade 8,13,Odia,45.0
21150410303,"Govt. High School, Kosala",Chhendipada,KOSALA PS,Grade 8,110,Maths,55.0
21150801701,KUKUDULA HS,Talachera,Sri Jagannath NHS,Grade 8,16,Odia,40.0
21150703301,Govt PS DUDIPANI,Palalahada,Jagannath Govt HS Itee,Grade 5,4,English,53.3
21150712701,GOVT UPS ODASH,Palalahada,Govt UPS JENAPADA,Grade 8,8,Odia,75.0
21150111207,Nuasahi UP school,Anugola,Jhatakipasi,Grade 8,8,English,70.0
21150106301,Baragounia GP HS,Anugola,Pokatunga,Grade 8,7,English,70.0
21150305001,BHAGABATPUR PS,Banarpal,Garhsantri Gov't UPS,Grade 5,4,Odia,60.0
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Grade 5,2,Maths,66.7
21151100503,P C MODEL UPS,Talachera,Baghuabol Nups,Grade 5,15,Maths,100.0
21150314801,Jokub PS,Banarpal,Fakir Charan UP School Tubey Cluster,Grade 5,7,English,80.0
21150316201,"PANCHAYAT HS, TULASIPAL",Banarpal,TULASIPAL CLUSTER,Grade 8,46,Maths,65.0
21150303702,BUDHAPANK HIGH SCHOOL,Banarpal,GOTAMARA,Grade 8,28,English,10.0
21150232603,GOVT UPS THAKURGARH,Athamalik,THAKURGARH PS,Grade 8,52,Science,50.0
21150304702,Santarapur npups,Banarpal,Fulapada ups,Grade 5,23,Odia,60.0
21150804602,Dera PUPS,Talachera,Ghantapada NHS,Grade 5,9,Maths,40.0
21150305801,GOVT UPS BISWANATHPUR,Banarpal,GOTAMARA,Grade 5,21,EVS,73.3
21150408601,"Govt. Upper Primary School, Badamul",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 5,11,English,46.7
21150100201,Khandahata primary school,Anugola,Jhatakipasi,Grade 5,1,Odia,73.3
21150501801,GOVT UPS HARICHANDANPUR,Kaniha,Govt High school Badatribida,Grade 8,2,Odia,70.0
21150118501,CHHOTKEI AS,Anugola,Purunakote PS,Grade 8,3,English,50.0
21150307005,Kanjara Maharsahi PUPS,Banarpal,Brajamohan nups,Grade 8,5,Science,50.0
21150304903,RAMESWAR UPS,Banarpal,Garhsantri Gov't UPS,Grade 8,6,English,25.0
21150419001,"Govt. Upper Primary School, Suranga Mundasahi",Chhendipada,OGI UGHS,Grade 8,19,English,45.0
21150727201,GOVT PS BALIM,Palalahada,BATISUAN,Grade 5,1,English,73.3
21150403171,Radhamadhab HS,Chhendipada,Basantapur NUPS,Grade 8,5,SST,60.0
21150209702,KANTAPADA PS,Athamalik,TAPADHOL,Grade 5,1,Odia,73.3
21150303101,BANARPAL SS,Banarpal,NUAHATA CLUSTER,Grade 5,36,English,86.7
21150808601,Chainpal PS,Talachera,"PNHS,PADIABHANGA",Grade 5,8,English,20.0
21150304702,Santarapur npups,Banarpal,Fulapada ups,Grade 8,19,Odia,45.0
21150234802,Govt. UPS TUSAR,Athamalik,GOVT UPS BAJAPUR,Grade 8,27,SST,55.0
21150309401,GOVT. UPS TURANG,Banarpal,GOVT UPS TURANG,Grade 8,15,Maths,25.0
21150225401,Govt. PS. Deulbeda,Athamalik,ODASINGA UPS,Grade 5,3,English,53.3
21150109502,Inkarbandha U. P. S,Anugola,BEDASASAN,Grade 8,5,Maths,75.0
21150303703,GOVT UPS BUDHAPANK,Banarpal,GOTAMARA,Grade 5,10,Odia,93.3
21150107802,NATHASAHI PUPS,Anugola,KHAMAR PS CLUSTER,Grade 5,10,EVS,60.0
21150216501,Govt Ups Pataka,Athamalik,"BINIKEYEE NHS,LUHASINGA",Grade 5,14,EVS,86.7
21150315306,Tubey PUPS,Banarpal,Fakir Charan UP School Tubey Cluster,Grade 5,23,English,20.0
21150405901,"Govt. Upper Primary School, Tangirisahi",Chhendipada,DURGAPUR NUPS,Grade 8,1,SST,80.0
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Grade 5,4,Maths,80.0
21150726201,KAMPARKALA A.S,Palalahada,GOVT.UGHS SEEGARH,Grade 5,2,Odia,80.0
21150113901,PNHS KUMURISINGHA,Anugola,PNHS Kumurisingha,Grade 8,55,Odia,70.0
21150303102,BONDA UPS,Banarpal,NUAHATA CLUSTER,Grade 8,2,Odia,65.0
21150613202,"GOVT.UPS,KADALIMUNDA",Kishore Nagar,Kadalimunda ups,Grade 8,11,SST,90.0
21150622902,GOVT.UPS SANJAMURA,Kishore Nagar,Govt UPS Sanjamura,Grade 8,17,Odia,55.0
21150417405,"Govt. High School, Sapoinali",Chhendipada,Basantapur NUPS,Grade 8,35,Science,75.0
21150406801,"Govt. Upper Primary School, Laxmidharpur",Chhendipada,Jereng Dehuri Sahi UGHS,Grade 8,13,Odia,70.0
21150517902,GOVT PS KODASAHI,Kaniha,GOVT UPS ARKIL,Grade 5,1,English,80.0
21150121701,Kantabeda PS,Anugola,Tainsi Cluster,Grade 5,10,English,66.7
21150304701,Pattanayaksahi pps,Banarpal,Fulapada ups,Grade 5,4,EVS,73.3
21150222101,GOVT.PS KAMALPUR,Athamalik,KUTESWAR UPS,Grade 5,1,EVS,66.7
21150313901,"PM SHRI TALMUL HIGH SCHOOL , TALMUL",Banarpal,MAHIDHARPUR HS,Grade 8,4,Odia,45.0
21150417302,"Govt. Primary School, Raijharan",Chhendipada,Kankarei UPS,Grade 5,4,EVS,60.0
21150305803,GOVT NHS GOTAMARA,Banarpal,GOTAMARA,Grade 5,47,Odia,73.3
21150618603,"R.D. Govt. High School, Kishoreganj",Kishore Nagar,KISHOREGANJ,Grade 8,12,English,30.0
