udise,school_name,block,cluster,setting,grade,subject,score_out_of_10
21150802801,Radharamanpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,EVS,7
21150802801,Radharamanpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,English,7
21150802801,Radharamanpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Maths,7
21150802801,Radharamanpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Odia,9
21150802901,Raghunathpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,EVS,9
21150802901,Raghunathpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,English,7
21150802901,Raghunathpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Maths,6
21150802901,Raghunathpur PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Odia,7
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 5,EVS,4
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 5,English,0
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 5,Maths,5
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 5,Odia,4
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 8,English,3
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 8,Maths,8
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 8,Odia,6
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 8,SST,8
21150803501,DANARA NHS,Talachera,BADAJORADA NUPS,Rural,Grade 8,Science,5
21150803504,Kalapat PS,Talachera,Kalapat pups,Rural,Grade 5,EVS,6
21150803504,Kalapat PS,Talachera,Kalapat pups,Rural,Grade 5,English,9
21150803504,Kalapat PS,Talachera,Kalapat pups,Rural,Grade 5,Maths,7
21150803504,Kalapat PS,Talachera,Kalapat pups,Rural,Grade 5,Odia,8
21150803701,Jamubahali PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,EVS,7
21150803701,Jamubahali PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,English,7
21150803701,Jamubahali PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,Maths,6
21150803701,Jamubahali PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,Odia,7
21150804101,LAKEIPASI PROJECT UPS,Talachera,Kalapat pups,Rural,Grade 5,EVS,6
21150804101,LAKEIPASI PROJECT UPS,Talachera,Kalapat pups,Rural,Grade 5,English,5
21150804101,LAKEIPASI PROJECT UPS,Talachera,Kalapat pups,Rural,Grade 5,Maths,5
21150804101,LAKEIPASI PROJECT UPS,Talachera,Kalapat pups,Rural,Grade 5,Odia,7
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 5,EVS,9
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 5,English,8
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 5,Maths,7
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 5,Odia,9
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 8,English,5
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 8,Maths,6
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 8,Odia,7
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 8,SST,6
21150804301,Balanda NUPS,Talachera,Ghantapada NHS,Rural,Grade 8,Science,6
21150804601,"Colliery HS ,Dera",Talachera,Ghantapada NHS,Rural,Grade 8,English,3
21150804601,"Colliery HS ,Dera",Talachera,Ghantapada NHS,Rural,Grade 8,Maths,4
21150804601,"Colliery HS ,Dera",Talachera,Ghantapada NHS,Rural,Grade 8,Odia,5
21150804601,"Colliery HS ,Dera",Talachera,Ghantapada NHS,Rural,Grade 8,SST,4
21150804601,"Colliery HS ,Dera",Talachera,Ghantapada NHS,Rural,Grade 8,Science,3
21150804602,Dera PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,EVS,4
21150804602,Dera PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,English,3
21150804602,Dera PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,Maths,3
21150804602,Dera PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,Odia,4
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 5,EVS,4
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 5,English,5
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 5,Maths,7
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 5,Odia,6
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 8,English,2
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 8,Maths,5
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 8,Odia,5
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 8,SST,4
21150805301,Biharipur PUPS,Talachera,Biharipur PUPS,Rural,Grade 8,Science,3
21150805501,Dharampur UPS,Talachera,Biharipur PUPS,Rural,Grade 5,EVS,5
21150805501,Dharampur UPS,Talachera,Biharipur PUPS,Rural,Grade 5,English,3
21150805501,Dharampur UPS,Talachera,Biharipur PUPS,Rural,Grade 5,Maths,4
21150805501,Dharampur UPS,Talachera,Biharipur PUPS,Rural,Grade 5,Odia,5
21150805551,Dharampur HS,Talachera,Biharipur PUPS,Rural,Grade 8,English,3
21150805551,Dharampur HS,Talachera,Biharipur PUPS,Rural,Grade 8,Maths,6
21150805551,Dharampur HS,Talachera,Biharipur PUPS,Rural,Grade 8,Odia,6
21150805551,Dharampur HS,Talachera,Biharipur PUPS,Rural,Grade 8,SST,4
21150805551,Dharampur HS,Talachera,Biharipur PUPS,Rural,Grade 8,Science,3
21150805601,Jandabahal PS,Talachera,Biharipur PUPS,Rural,Grade 5,EVS,9
21150805601,Jandabahal PS,Talachera,Biharipur PUPS,Rural,Grade 5,English,7
21150805601,Jandabahal PS,Talachera,Biharipur PUPS,Rural,Grade 5,Maths,9
21150805601,Jandabahal PS,Talachera,Biharipur PUPS,Rural,Grade 5,Odia,9
21150806101,Scotlandpur PS,Talachera,Biharipur PUPS,Rural,Grade 5,EVS,4
21150806101,Scotlandpur PS,Talachera,Biharipur PUPS,Rural,Grade 5,English,3
21150806101,Scotlandpur PS,Talachera,Biharipur PUPS,Rural,Grade 5,Maths,7
21150806101,Scotlandpur PS,Talachera,Biharipur PUPS,Rural,Grade 5,Odia,4
21150806401,Baghamarasahi PS,Talachera,Ghantapada NHS,Rural,Grade 5,EVS,2
21150806401,Baghamarasahi PS,Talachera,Ghantapada NHS,Rural,Grade 5,English,2
21150806401,Baghamarasahi PS,Talachera,Ghantapada NHS,Rural,Grade 5,Maths,3
21150806401,Baghamarasahi PS,Talachera,Ghantapada NHS,Rural,Grade 5,Odia,1
21150806403,Chalagarh PS,Talachera,Ghantapada NHS,Rural,Grade 5,EVS,5
21150806403,Chalagarh PS,Talachera,Ghantapada NHS,Rural,Grade 5,English,4
21150806403,Chalagarh PS,Talachera,Ghantapada NHS,Rural,Grade 5,Maths,6
21150806403,Chalagarh PS,Talachera,Ghantapada NHS,Rural,Grade 5,Odia,7
21150806404,Chatiahatting PPS,Talachera,Gobara NHS,Rural,Grade 5,EVS,4
21150806404,Chatiahatting PPS,Talachera,Gobara NHS,Rural,Grade 5,English,7
21150806404,Chatiahatting PPS,Talachera,Gobara NHS,Rural,Grade 5,Maths,7
21150806404,Chatiahatting PPS,Talachera,Gobara NHS,Rural,Grade 5,Odia,6
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 5,EVS,8
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 5,English,5
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 5,Maths,4
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 5,Odia,9
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 8,English,3
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 8,Maths,5
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 8,Odia,5
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 8,SST,4
21150806406,Ghantapada NHS,Talachera,Ghantapada NHS,Rural,Grade 8,Science,3
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 5,EVS,8
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 5,English,10
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 5,Maths,9
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 5,Odia,9
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 8,English,2
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 8,Maths,4
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 8,Odia,5
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 8,SST,6
21150806701,Gobara NHS,Talachera,Gobara NHS,Rural,Grade 8,Science,2
21150806703,Gurudwar PS,Talachera,Gobara NHS,Rural,Grade 5,EVS,4
21150806703,Gurudwar PS,Talachera,Gobara NHS,Rural,Grade 5,English,5
21150806703,Gurudwar PS,Talachera,Gobara NHS,Rural,Grade 5,Maths,4
21150806703,Gurudwar PS,Talachera,Gobara NHS,Rural,Grade 5,Odia,4
21150806704,Majhidhipsahi PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,EVS,8
21150806704,Majhidhipsahi PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,English,6
21150806704,Majhidhipsahi PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,Maths,6
21150806704,Majhidhipsahi PS,Talachera,BADAJORADA NUPS,Rural,Grade 5,Odia,8
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 5,EVS,6
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 5,English,4
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 5,Maths,5
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 5,Odia,5
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 8,English,7
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 8,Maths,6
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 8,Odia,6
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 8,SST,7
21150806801,Karadapali PUPS,Talachera,Gobara NHS,Rural,Grade 8,Science,6
21150807201,BAGHABASPUR PPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,9
21150807201,BAGHABASPUR PPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,10
21150807201,BAGHABASPUR PPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,9
21150807201,BAGHABASPUR PPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,10
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,7
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,7
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,7
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,5
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,English,8
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Maths,7
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Odia,7
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,SST,5
21150807401,BANABASPUR PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Science,6
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 5,EVS,3
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 5,English,2
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 5,Maths,2
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 5,Odia,4
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 8,English,3
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 8,Maths,4
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 8,Odia,5
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 8,SST,3
21150807601,Gopalprasad NHS,Talachera,Gopalprasad NHS,Rural,Grade 8,Science,4
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,7
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,9
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,8
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,9
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,English,8
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Maths,6
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Odia,8
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,SST,7
21150807801,KUSUMPAL PUPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Science,7
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,EVS,7
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,English,7
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,Maths,6
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,Odia,8
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,English,3
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,Maths,6
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,Odia,6
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,SST,6
21150808303,Gurujang Nuasahi PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,Science,6
21150808304,Gurujang Saharsahi PS,Talachera,Brajanathpur UPS,Rural,Grade 5,EVS,2
21150808304,Gurujang Saharsahi PS,Talachera,Brajanathpur UPS,Rural,Grade 5,English,2
21150808304,Gurujang Saharsahi PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Maths,2
21150808304,Gurujang Saharsahi PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Odia,3
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,EVS,6
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,English,8
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,Maths,4
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 5,Odia,8
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,English,8
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,Maths,6
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,Odia,8
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,SST,7
21150808305,JILINDA PUPS,Talachera,Brajanathpur UPS,Rural,Grade 8,Science,6
21150808401,Sirigida PS,Talachera,Brajanathpur UPS,Rural,Grade 5,EVS,6
21150808401,Sirigida PS,Talachera,Brajanathpur UPS,Rural,Grade 5,English,6
21150808401,Sirigida PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Maths,7
21150808401,Sirigida PS,Talachera,Brajanathpur UPS,Rural,Grade 5,Odia,8
21150808601,Chainpal PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,EVS,4
21150808601,Chainpal PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,English,5
21150808601,Chainpal PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Maths,5
21150808601,Chainpal PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Odia,5
21150808701,Gurujanguli Purunasahi PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,EVS,6
21150808701,Gurujanguli Purunasahi PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,English,8
21150808701,Gurujanguli Purunasahi PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Maths,9
21150808701,Gurujanguli Purunasahi PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Odia,7
21150808901,Kholua PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,EVS,6
21150808901,Kholua PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,English,2
21150808901,Kholua PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Maths,5
21150808901,Kholua PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Odia,5
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,EVS,4
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,English,6
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Maths,6
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Odia,4
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,English,3
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,Maths,6
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,Odia,7
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,SST,6
21150809001,Lingarakata UPS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,Science,5
21150809101,Nuagan PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,EVS,4
21150809101,Nuagan PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,English,3
21150809101,Nuagan PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Maths,3
21150809101,Nuagan PS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Odia,4
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,EVS,6
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,English,3
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Maths,5
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 5,Odia,6
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,English,3
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,Maths,4
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,Odia,5
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,SST,5
21150809201,PANCHHYAT NODAL HS,Talachera,"PNHS,PADIABHANGA",Rural,Grade 8,Science,3
21150809351,"PANCHAYAT HS , HENSMUL",Talachera,TALABEDA UPS,Rural,Grade 8,English,9
21150809351,"PANCHAYAT HS , HENSMUL",Talachera,TALABEDA UPS,Rural,Grade 8,Maths,8
21150809351,"PANCHAYAT HS , HENSMUL",Talachera,TALABEDA UPS,Rural,Grade 8,Odia,8
21150809351,"PANCHAYAT HS , HENSMUL",Talachera,TALABEDA UPS,Rural,Grade 8,SST,7
21150809351,"PANCHAYAT HS , HENSMUL",Talachera,TALABEDA UPS,Rural,Grade 8,Science,7
21150809401,HENSMUL NUPS,Talachera,TALABEDA UPS,Rural,Grade 5,EVS,8
21150809401,HENSMUL NUPS,Talachera,TALABEDA UPS,Rural,Grade 5,English,7
21150809401,HENSMUL NUPS,Talachera,TALABEDA UPS,Rural,Grade 5,Maths,8
21150809401,HENSMUL NUPS,Talachera,TALABEDA UPS,Rural,Grade 5,Odia,8
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 5,EVS,9
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 5,English,8
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 5,Maths,10
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 5,Odia,9
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 8,English,6
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 8,Maths,8
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 8,Odia,6
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 8,SST,5
21150809801,NARAHARIPUR PUPS,Talachera,TALABEDA UPS,Rural,Grade 8,Science,6
21150810001,DIGHI PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,EVS,9
21150810001,DIGHI PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,English,5
21150810001,DIGHI PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,Maths,9
21150810001,DIGHI PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,Odia,8
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 5,EVS,7
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 5,English,6
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 5,Maths,5
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 5,Odia,8
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 8,English,5
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 8,Maths,7
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 8,Odia,5
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 8,SST,5
21150810101,SRI JAGANNATH NHS,Talachera,Sri Jagannath NHS,Rural,Grade 8,Science,6
21150810103,ABHIMANYUPUR PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,EVS,7
21150810103,ABHIMANYUPUR PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,English,7
21150810103,ABHIMANYUPUR PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,Maths,7
21150810103,ABHIMANYUPUR PS,Talachera,Sri Jagannath NHS,Rural,Grade 5,Odia,9
21150810701,Teheranpur Nuasahi PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,EVS,4
21150810701,Teheranpur Nuasahi PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,English,4
21150810701,Teheranpur Nuasahi PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,Maths,3
21150810701,Teheranpur Nuasahi PUPS,Talachera,Ghantapada NHS,Rural,Grade 5,Odia,5
21150810702,Teheranpur PS,Talachera,Ghantapada NHS,Rural,Grade 5,EVS,3
21150810702,Teheranpur PS,Talachera,Ghantapada NHS,Rural,Grade 5,English,3
21150810702,Teheranpur PS,Talachera,Ghantapada NHS,Rural,Grade 5,Maths,3
21150810702,Teheranpur PS,Talachera,Ghantapada NHS,Rural,Grade 5,Odia,5
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,4
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,7
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,3
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,8
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 8,English,4
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Maths,4
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Odia,6
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 8,SST,4
21150811001,HINGULA NHS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Science,3
21150811002,KALAMACHHUIN PURUNASAHI PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,6
21150811002,KALAMACHHUIN PURUNASAHI PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,9
21150811002,KALAMACHHUIN PURUNASAHI PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,9
21150811002,KALAMACHHUIN PURUNASAHI PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,8
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,8
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,6
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,4
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,6
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,English,8
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Maths,8
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Odia,8
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,SST,7
21150811003,KALAMACHHUIN UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Science,8
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,8
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,6
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,6
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,9
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,English,3
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Maths,5
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Odia,9
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,SST,6
21150811801,M.N.PUR UPS,Talachera,Kalamachhuin UPS,Rural,Grade 8,Science,8
21150811802,SOLADA PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,EVS,6
21150811802,SOLADA PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,English,7
21150811802,SOLADA PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Maths,7
21150811802,SOLADA PS,Talachera,Kalamachhuin UPS,Rural,Grade 5,Odia,7
21150812401,BALUGAON PS,Talachera,TALABEDA UPS,Rural,Grade 5,EVS,5
21150812401,BALUGAON PS,Talachera,TALABEDA UPS,Rural,Grade 5,English,9
21150812401,BALUGAON PS,Talachera,TALABEDA UPS,Rural,Grade 5,Maths,4
